epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,466.389,0.69133,0.90315,0.96639,0.95653,0.90389,0.97683,0.82741,0.69305,0.65112,0.92039,0.00072167,0.00072167,0.00072167
29,481.847,0.72146,0.92387,0.97752,0.92474,0.84439,0.91347,0.76779,0.69978,1.02577,0.94247,0.000717546,0.000717546,0.000717546
30,498.36,0.72028,0.93191,0.97905,0.89217,0.92049,0.96856,0.83811,0.60976,0.68746,0.8903,0.000713423,0.000713423,0.000713423
31,513.995,0.72292,0.94177,0.97697,0.95487,0.86644,0.95444,0.79779,0.68069,0.69468,0.91992,0.000709299,0.000709299,0.000709299
32,529.306,0.70367,0.86651,0.94767,0.92576,0.8658,0.94974,0.76235,0.72021,0.8975,0.95041,0.000705176,0.000705176,0.000705176
33,545.066,0.68706,0.92869,0.9666,0.84395,0.71527,0.84586,0.68196,0.84232,1.42486,0.99947,0.000701053,0.000701053,0.000701053
34,560.805,0.66747,0.84816,0.97211,0.90515,0.75045,0.87845,0.73848,0.63014,0.97527,0.91324,0.000696929,0.000696929,0.000696929
35,578.187,0.65147,0.79903,0.96053,0.86739,0.92909,0.95323,0.82788,0.62428,0.73079,0.89811,0.000692806,0.000692806,0.000692806
36,594.546,0.65173,0.78895,0.94585,0.87376,0.7923,0.90721,0.77325,0.65607,0.8547,0.91767,0.000688683,0.000688683,0.000688683
37,609.761,0.70169,0.83139,0.97061,0.94322,0.93204,0.96909,0.8573,0.57099,0.57451,0.87256,0.000684559,0.000684559,0.000684559
38,625.444,0.64835,0.76647,0.94759,0.98086,0.97593,0.99212,0.86185,0.5481,0.46305,0.85367,0.000680436,0.000680436,0.000680436
39,641.419,0.63258,0.75172,0.94633,0.95056,0.95638,0.99129,0.8711,0.53929,0.51897,0.85519,0.000676313,0.000676313,0.000676313
40,657.382,0.58723,0.70995,0.91532,0.86837,0.97635,0.98419,0.84785,0.5904,0.66981,0.87515,0.000672189,0.000672189,0.000672189
41,672.651,0.65097,0.76642,0.96344,0.94437,0.90474,0.98219,0.84649,0.56558,0.61143,0.88049,0.000668066,0.000668066,0.000668066
42,689.103,0.63775,0.69765,0.9331,0.94495,0.92675,0.97463,0.85647,0.54646,0.59627,0.8683,0.000663943,0.000663943,0.000663943
43,703.447,0.65134,0.71068,0.9469,0.94246,0.97178,0.9822,0.85793,0.55705,0.5351,0.86568,0.000659819,0.000659819,0.000659819
44,721.118,0.64072,0.68806,0.94537,0.95655,0.97736,0.9899,0.88185,0.53547,0.5409,0.86751,0.000655696,0.000655696,0.000655696
45,736.599,0.62466,0.66263,0.93584,0.97036,0.94685,0.98547,0.87067,0.55798,0.54564,0.86768,0.000651573,0.000651573,0.000651573
46,751.648,0.62913,0.68515,0.95371,0.97756,0.98068,0.99078,0.87419,0.54443,0.48819,0.86564,0.000647449,0.000647449,0.000647449
47,767.33,0.6063,0.63594,0.94185,0.94746,0.9904,0.99382,0.89411,0.46901,0.43105,0.84064,0.000643326,0.000643326,0.000643326
48,782.38,0.58831,0.63835,0.93617,0.97526,0.95521,0.99435,0.87379,0.53496,0.47537,0.85436,0.000639203,0.000639203,0.000639203
49,797.722,0.59267,0.65326,0.92328,0.9842,0.92533,0.99274,0.86971,0.53276,0.4595,0.8517,0.000635079,0.000635079,0.000635079
50,813.37,0.59112,0.6467,0.93925,0.98006,0.91654,0.93193,0.8389,0.49319,0.54858,0.84542,0.000630956,0.000630956,0.000630956
51,829.402,0.56792,0.59742,0.90437,0.9841,0.91578,0.93762,0.85402,0.45638,0.49181,0.83672,0.000626832,0.000626832,0.000626832
52,844.893,0.55962,0.58369,0.92263,0.9425,0.94183,0.9813,0.88025,0.49061,0.50972,0.83943,0.000622709,0.000622709,0.000622709
53,860.123,0.57367,0.61269,0.9306,0.98836,0.94495,0.98115,0.88188,0.48698,0.44902,0.84108,0.000618586,0.000618586,0.000618586
54,875.322,0.56998,0.60443,0.92018,0.98468,0.95505,0.99466,0.89149,0.47682,0.42865,0.83808,0.000614462,0.000614462,0.000614462
55,891.388,0.55247,0.56738,0.90522,0.96757,0.99265,0.99125,0.89066,0.50186,0.43946,0.83268,0.000610339,0.000610339,0.000610339
56,906.51,0.57715,0.59064,0.92073,0.98003,0.95877,0.99143,0.89846,0.48458,0.42473,0.835,0.000606216,0.000606216,0.000606216
57,921.655,0.56689,0.57461,0.92572,0.91363,0.94606,0.97624,0.88272,0.48964,0.48646,0.83594,0.000602092,0.000602092,0.000602092
58,937.97,0.55808,0.57683,0.92724,0.97682,0.97542,0.98887,0.90881,0.44268,0.36957,0.8283,0.000597969,0.000597969,0.000597969
59,953.441,0.5322,0.5522,0.9127,0.97678,0.97992,0.99169,0.90993,0.44027,0.36911,0.8243,0.000593846,0.000593846,0.000593846
60,969.707,0.52509,0.54219,0.91563,0.94708,0.98001,0.98879,0.90605,0.45306,0.39575,0.82902,0.000589722,0.000589722,0.000589722
61,985.384,0.54518,0.54777,0.91973,0.94617,0.98987,0.99371,0.91138,0.43967,0.36813,0.83101,0.000585599,0.000585599,0.000585599
62,1000.82,0.54261,0.56434,0.91911,0.97332,0.97668,0.99209,0.90978,0.47111,0.38582,0.83695,0.000581476,0.000581476,0.000581476
63,1017.6,0.52852,0.53079,0.90288,0.98855,0.98039,0.99411,0.91979,0.43151,0.38132,0.82682,0.000577352,0.000577352,0.000577352
64,1033.35,0.53123,0.54201,0.90263,0.96661,0.99755,0.99424,0.92014,0.43197,0.36798,0.82355,0.000573229,0.000573229,0.000573229
65,1049.84,0.53252,0.55474,0.92333,0.94794,0.9902,0.9916,0.924,0.41944,0.4308,0.82569,0.000569106,0.000569106,0.000569106
66,1065.94,0.5118,0.53772,0.89475,0.97543,0.97898,0.9941,0.93046,0.40712,0.40625,0.81973,0.000564982,0.000564982,0.000564982
67,1082.1,0.50065,0.51827,0.89528,0.98483,0.99795,0.995,0.93492,0.39044,0.35093,0.81509,0.000560859,0.000560859,0.000560859
68,1098.07,0.51191,0.50264,0.89959,0.98232,0.99411,0.995,0.93366,0.39521,0.35942,0.82011,0.000556736,0.000556736,0.000556736
69,1114.33,0.54179,0.53254,0.92814,0.96963,0.99333,0.99344,0.91588,0.41824,0.3521,0.82283,0.000552612,0.000552612,0.000552612
70,1129.23,0.53596,0.53046,0.91885,0.98446,0.99616,0.995,0.90978,0.41619,0.3565,0.82538,0.000548489,0.000548489,0.000548489
71,1145.33,0.52673,0.5355,0.90537,0.98467,0.99331,0.99478,0.93201,0.40908,0.34858,0.81915,0.000544365,0.000544365,0.000544365
72,1160.47,0.48175,0.49244,0.89657,0.98483,0.99686,0.99485,0.92248,0.40856,0.35539,0.82064,0.000540242,0.000540242,0.000540242
73,1177.31,0.48057,0.4892,0.89087,0.99098,0.98939,0.99491,0.92555,0.44992,0.33261,0.82933,0.000536119,0.000536119,0.000536119
74,1192.31,0.49092,0.48341,0.89972,0.98975,0.98955,0.99467,0.92356,0.42057,0.34346,0.82292,0.000531995,0.000531995,0.000531995
75,1207.86,0.52473,0.51094,0.90768,0.98735,0.98612,0.99405,0.93012,0.4112,0.33739,0.82162,0.000527872,0.000527872,0.000527872
76,1223.22,0.49715,0.48668,0.89346,0.97396,0.98293,0.9935,0.93398,0.38752,0.33249,0.8134,0.000523749,0.000523749,0.000523749
77,1239.58,0.50048,0.49844,0.90338,0.98467,0.99087,0.99476,0.93851,0.3915,0.33701,0.81411,0.000519625,0.000519625,0.000519625
78,1254.9,0.49244,0.50488,0.90378,0.97495,1,0.995,0.94218,0.35406,0.31947,0.80975,0.000515502,0.000515502,0.000515502
79,1270.16,0.46322,0.44917,0.89965,0.98175,0.99326,0.995,0.93811,0.39054,0.33102,0.81409,0.000511379,0.000511379,0.000511379
80,1286.45,0.51637,0.50311,0.91179,0.99009,1,0.995,0.92817,0.38616,0.32063,0.8124,0.000507255,0.000507255,0.000507255
81,1303.52,0.47795,0.46651,0.88752,0.98679,0.98437,0.99479,0.93845,0.38298,0.3258,0.81283,0.000503132,0.000503132,0.000503132
82,1319.31,0.48817,0.47746,0.90213,0.98547,0.99265,0.99434,0.93918,0.37484,0.31723,0.81235,0.000499009,0.000499009,0.000499009
83,1334.62,0.47156,0.45212,0.89516,0.98174,0.98932,0.99444,0.92812,0.38879,0.31944,0.81748,0.000494885,0.000494885,0.000494885
84,1350.9,0.4664,0.45725,0.89212,0.96456,0.98835,0.99267,0.94082,0.36118,0.32069,0.80938,0.000490762,0.000490762,0.000490762
85,1366.17,0.48455,0.48084,0.90888,0.97818,0.9933,0.99488,0.94864,0.33599,0.30614,0.80455,0.000486639,0.000486639,0.000486639
86,1383.58,0.45156,0.45371,0.88445,0.98272,0.99368,0.99493,0.94855,0.33177,0.29589,0.80466,0.000482515,0.000482515,0.000482515
87,1398.73,0.4589,0.43916,0.88223,0.97782,0.99304,0.995,0.94332,0.35786,0.28942,0.80613,0.000478392,0.000478392,0.000478392
88,1415.26,0.44285,0.43779,0.89203,0.98915,0.99328,0.99493,0.9368,0.35544,0.29117,0.80957,0.000474269,0.000474269,0.000474269
89,1431.02,0.43362,0.4121,0.87523,0.99165,0.9898,0.995,0.94724,0.34832,0.29507,0.80505,0.000470145,0.000470145,0.000470145
90,1446.86,0.45944,0.44619,0.87898,0.98567,0.99906,0.995,0.93123,0.36615,0.2946,0.80699,0.000466022,0.000466022,0.000466022
91,1461.76,0.47089,0.44981,0.88768,0.98552,0.99574,0.99485,0.92666,0.3794,0.29283,0.80626,0.000461898,0.000461898,0.000461898
92,1476.85,0.4344,0.41363,0.87679,0.99123,0.99698,0.995,0.95439,0.3282,0.28557,0.80245,0.000457775,0.000457775,0.000457775
93,1493.29,0.45537,0.42264,0.88343,0.98218,0.98285,0.99376,0.94888,0.3396,0.32369,0.80441,0.000453652,0.000453652,0.000453652
94,1509.1,0.45461,0.44135,0.88456,0.9897,0.98508,0.99452,0.94679,0.33273,0.28719,0.80698,0.000449528,0.000449528,0.000449528
95,1525.43,0.45315,0.43254,0.88824,0.98636,0.99755,0.99473,0.9491,0.33348,0.31214,0.80544,0.000445405,0.000445405,0.000445405
96,1541.81,0.41984,0.39557,0.8611,0.98931,0.9893,0.99463,0.94567,0.33406,0.27819,0.80331,0.000441282,0.000441282,0.000441282
97,1557.46,0.42697,0.40798,0.88273,0.97728,1,0.995,0.94979,0.35486,0.29108,0.80728,0.000437158,0.000437158,0.000437158
98,1572.93,0.43099,0.42603,0.87795,0.95237,0.98951,0.99476,0.939,0.35314,0.29354,0.81035,0.000433035,0.000433035,0.000433035
99,1589.8,0.44513,0.41344,0.87117,0.98149,0.98771,0.99495,0.95703,0.33086,0.28048,0.80623,0.000428912,0.000428912,0.000428912
100,1605.98,0.4559,0.43948,0.88565,0.98419,0.98942,0.9947,0.95375,0.32626,0.27887,0.80487,0.000424788,0.000424788,0.000424788
101,1620.93,0.44068,0.41279,0.87558,0.98656,0.98398,0.99493,0.95393,0.33537,0.28275,0.80455,0.000420665,0.000420665,0.000420665
102,1636.76,0.44225,0.40882,0.89416,0.97735,0.99629,0.995,0.95519,0.32685,0.27997,0.80185,0.000416542,0.000416542,0.000416542
103,1652.5,0.43221,0.41549,0.88889,0.98092,0.99409,0.995,0.95444,0.31309,0.26206,0.80107,0.000412418,0.000412418,0.000412418
104,1667.82,0.42485,0.38329,0.87678,0.98422,0.99449,0.99495,0.95726,0.30168,0.27173,0.79736,0.000408295,0.000408295,0.000408295
105,1683.61,0.42829,0.39362,0.874,0.98163,0.99755,0.99495,0.95895,0.29375,0.26781,0.79545,0.000404172,0.000404172,0.000404172
106,1699.1,0.42122,0.39964,0.89353,0.98389,0.99755,0.99498,0.96059,0.309,0.25421,0.79868,0.000400048,0.000400048,0.000400048
107,1715.04,0.39721,0.38854,0.87472,0.98912,0.9977,0.995,0.94502,0.31239,0.26327,0.79783,0.000395925,0.000395925,0.000395925
108,1730.13,0.42146,0.4044,0.87366,0.99176,0.99413,0.99498,0.9528,0.31435,0.2589,0.79866,0.000391802,0.000391802,0.000391802
109,1745.96,0.42689,0.38241,0.88126,0.99121,0.99813,0.995,0.95898,0.29974,0.2614,0.79626,0.000387678,0.000387678,0.000387678
110,1760.94,0.40506,0.37994,0.86932,0.98895,0.99764,0.995,0.96168,0.29088,0.25163,0.79603,0.000383555,0.000383555,0.000383555
111,1777.19,0.43418,0.38112,0.87904,0.99096,0.99755,0.99498,0.95449,0.32081,0.26077,0.79595,0.000379431,0.000379431,0.000379431
112,1793.17,0.41502,0.38182,0.866,0.98619,0.99761,0.995,0.95807,0.29977,0.25184,0.79841,0.000375308,0.000375308,0.000375308
113,1808.77,0.402,0.37208,0.86126,0.98666,0.99309,0.99495,0.95972,0.29652,0.24024,0.79636,0.000371185,0.000371185,0.000371185
114,1822.81,0.40602,0.36714,0.86784,0.99319,0.99124,0.995,0.961,0.28699,0.24917,0.79366,0.000367061,0.000367061,0.000367061
115,1838.04,0.40446,0.36122,0.86516,0.98755,0.99502,0.995,0.95728,0.28372,0.24369,0.79312,0.000362938,0.000362938,0.000362938
116,1854.53,0.40908,0.37383,0.86688,0.98508,0.99755,0.99495,0.96203,0.26341,0.25022,0.7918,0.000358815,0.000358815,0.000358815
117,1870.04,0.39823,0.36636,0.8759,0.98729,0.99755,0.99493,0.96063,0.27042,0.24513,0.79392,0.000354691,0.000354691,0.000354691
118,1887.46,0.40031,0.36267,0.85974,0.99193,0.99799,0.995,0.96052,0.26966,0.23944,0.79022,0.000350568,0.000350568,0.000350568
119,1903.68,0.36819,0.35273,0.86502,0.99192,0.99755,0.99495,0.96243,0.29241,0.24037,0.79363,0.000346445,0.000346445,0.000346445
120,1920.59,0.38332,0.35583,0.85738,0.99094,0.99755,0.99495,0.96261,0.29073,0.24716,0.79244,0.000342321,0.000342321,0.000342321
121,1936.8,0.4096,0.38421,0.85677,0.99106,0.99414,0.99495,0.9639,0.2896,0.25253,0.79234,0.000338198,0.000338198,0.000338198
122,1952.83,0.38719,0.38246,0.86154,0.98915,0.99782,0.995,0.96255,0.28003,0.24166,0.79026,0.000334075,0.000334075,0.000334075
123,1968.49,0.3633,0.34849,0.85151,0.98897,0.99677,0.995,0.96226,0.27157,0.23894,0.78924,0.000329951,0.000329951,0.000329951
124,1983.14,0.36136,0.34021,0.86133,0.98846,0.99265,0.99488,0.9638,0.28809,0.24175,0.79214,0.000325828,0.000325828,0.000325828
125,1998.7,0.35096,0.33515,0.85033,0.99269,0.99783,0.995,0.96446,0.27865,0.24182,0.79061,0.000321705,0.000321705,0.000321705
126,2015.47,0.37047,0.33229,0.85756,0.99377,0.99609,0.995,0.9594,0.27418,0.24747,0.79029,0.000317581,0.000317581,0.000317581
127,2030.84,0.39369,0.37178,0.86208,0.99272,0.99755,0.99495,0.96687,0.28311,0.24068,0.78915,0.000313458,0.000313458,0.000313458
128,2047.77,0.36862,0.35015,0.86273,0.99199,0.99755,0.99495,0.96899,0.27819,0.2378,0.78845,0.000309335,0.000309335,0.000309335
129,2063.13,0.37392,0.34614,0.85215,0.9937,0.99755,0.99498,0.97503,0.24449,0.23041,0.78543,0.000305211,0.000305211,0.000305211
130,2079.15,0.37084,0.3355,0.85036,0.99152,0.99715,0.995,0.97639,0.24857,0.23391,0.78727,0.000301088,0.000301088,0.000301088
131,2094.32,0.36253,0.33914,0.85595,0.98668,0.99318,0.995,0.96961,0.25989,0.23779,0.78971,0.000296964,0.000296964,0.000296964
132,2110.15,0.35924,0.33953,0.85022,0.99003,0.99764,0.995,0.96772,0.26751,0.22861,0.78908,0.000292841,0.000292841,0.000292841
133,2126.72,0.35451,0.31465,0.84736,0.99103,0.9977,0.995,0.96509,0.27511,0.23522,0.79194,0.000288718,0.000288718,0.000288718
134,2142.52,0.3416,0.31237,0.8456,0.9884,0.99778,0.995,0.96643,0.26352,0.22984,0.79209,0.000284594,0.000284594,0.000284594
135,2157.94,0.35492,0.31652,0.84963,0.98395,0.99688,0.995,0.96697,0.24708,0.21565,0.79015,0.000280471,0.000280471,0.000280471
136,2175.94,0.37697,0.3354,0.85828,0.9876,0.99804,0.995,0.9745,0.23907,0.21841,0.78816,0.000276348,0.000276348,0.000276348
137,2190.55,0.34982,0.32641,0.85635,0.99346,0.99828,0.995,0.96707,0.25474,0.22398,0.78823,0.000272224,0.000272224,0.000272224
138,2205.62,0.33906,0.31723,0.849,0.99281,0.99344,0.995,0.97561,0.23985,0.22059,0.78709,0.000268101,0.000268101,0.000268101
139,2221.54,0.35183,0.31808,0.85126,0.98692,0.99443,0.995,0.97064,0.24912,0.22075,0.78829,0.000263978,0.000263978,0.000263978
140,2238.5,0.34809,0.32102,0.85835,0.99202,0.99766,0.995,0.97284,0.24436,0.22296,0.78657,0.000259854,0.000259854,0.000259854
141,2255.09,0.34609,0.31009,0.8516,0.99197,0.99785,0.995,0.97781,0.23433,0.21588,0.78651,0.000255731,0.000255731,0.000255731
142,2270.66,0.34848,0.3199,0.86465,0.99194,0.99788,0.995,0.97818,0.22796,0.21302,0.78655,0.000251608,0.000251608,0.000251608
143,2285.58,0.33075,0.30369,0.84855,0.98999,0.99781,0.995,0.97728,0.23687,0.21856,0.78726,0.000247484,0.000247484,0.000247484
144,2301.23,0.3283,0.31449,0.84799,0.99142,0.99761,0.995,0.9742,0.24008,0.2122,0.78751,0.000243361,0.000243361,0.000243361
145,2317.26,0.34514,0.31575,0.85624,0.99093,0.99793,0.995,0.97242,0.23541,0.20723,0.78526,0.000239238,0.000239238,0.000239238
146,2332.28,0.33255,0.30833,0.8401,0.99334,0.9948,0.995,0.97289,0.23672,0.20989,0.78532,0.000235114,0.000235114,0.000235114
147,2347.76,0.34574,0.32037,0.85282,0.99256,0.99784,0.995,0.97261,0.23591,0.21645,0.78469,0.000230991,0.000230991,0.000230991
148,2363.95,0.31349,0.29629,0.83906,0.99152,0.99784,0.995,0.97409,0.23887,0.21833,0.78541,0.000226868,0.000226868,0.000226868
149,2380.1,0.33553,0.30787,0.84078,0.99413,0.99802,0.995,0.97318,0.23533,0.2065,0.78563,0.000222744,0.000222744,0.000222744
150,2395.2,0.32755,0.30174,0.84768,0.99393,0.99787,0.995,0.97619,0.23144,0.21864,0.78444,0.000218621,0.000218621,0.000218621
151,2410.25,0.33035,0.29973,0.84547,0.98854,0.99791,0.995,0.97808,0.22301,0.21304,0.78388,0.000214497,0.000214497,0.000214497
152,2425.16,0.31307,0.29132,0.8494,0.9869,0.99771,0.995,0.97507,0.23222,0.20154,0.78421,0.000210374,0.000210374,0.000210374
153,2442.02,0.32875,0.30681,0.84273,0.98946,0.998,0.995,0.98065,0.21919,0.20045,0.78359,0.000206251,0.000206251,0.000206251
154,2458.33,0.33624,0.30677,0.85102,0.99339,0.99816,0.995,0.98133,0.22412,0.20877,0.78315,0.000202127,0.000202127,0.000202127
155,2475.3,0.31972,0.29308,0.84041,0.9929,0.99473,0.995,0.97919,0.21553,0.20201,0.78317,0.000198004,0.000198004,0.000198004
156,2490.84,0.3083,0.29597,0.84104,0.99084,0.99756,0.995,0.97967,0.21157,0.19296,0.78095,0.000193881,0.000193881,0.000193881
157,2506.49,0.31219,0.29351,0.84383,0.99136,0.99489,0.995,0.98283,0.21687,0.20021,0.78367,0.000189757,0.000189757,0.000189757
158,2523.04,0.31473,0.29346,0.83741,0.99084,0.99779,0.995,0.9805,0.21038,0.19918,0.78365,0.000185634,0.000185634,0.000185634
159,2537.86,0.31291,0.28868,0.84526,0.99019,0.99792,0.995,0.97573,0.21836,0.2024,0.78441,0.000181511,0.000181511,0.000181511
160,2553.85,0.3093,0.29019,0.84313,0.9915,0.99789,0.995,0.97548,0.22601,0.20039,0.78339,0.000177387,0.000177387,0.000177387
161,2569.56,0.30642,0.2887,0.83863,0.99056,0.99755,0.99498,0.97733,0.21163,0.19952,0.78347,0.000173264,0.000173264,0.000173264
162,2585.81,0.31595,0.28656,0.8333,0.99106,0.99787,0.995,0.97794,0.2089,0.19982,0.7828,0.000169141,0.000169141,0.000169141
163,2602.53,0.30697,0.28677,0.83927,0.99423,0.99798,0.995,0.98114,0.20191,0.19618,0.78214,0.000165017,0.000165017,0.000165017
164,2618.55,0.31401,0.29211,0.84363,0.9943,0.99787,0.995,0.98121,0.19734,0.19216,0.7821,0.000160894,0.000160894,0.000160894
165,2634.87,0.31185,0.28311,0.85085,0.99383,0.99783,0.995,0.97834,0.20108,0.19346,0.78147,0.000156771,0.000156771,0.000156771
166,2650.53,0.30075,0.27823,0.84184,0.99364,0.99759,0.995,0.98189,0.19759,0.1876,0.78103,0.000152647,0.000152647,0.000152647
167,2665.93,0.29474,0.27916,0.83675,0.99308,0.99757,0.995,0.97885,0.19643,0.18839,0.7813,0.000148524,0.000148524,0.000148524
168,2682.06,0.31179,0.28043,0.83624,0.99331,0.99482,0.995,0.98104,0.1927,0.18801,0.77978,0.000144401,0.000144401,0.000144401
169,2698.75,0.28892,0.26249,0.82887,0.99344,0.99477,0.995,0.98053,0.19484,0.18363,0.77999,0.000140277,0.000140277,0.000140277
170,2715.39,0.28287,0.26696,0.83256,0.99382,0.99756,0.995,0.98108,0.20384,0.18274,0.78054,0.000136154,0.000136154,0.000136154
171,2730.7,0.28717,0.26287,0.83295,0.9943,0.99765,0.995,0.98115,0.19545,0.18735,0.78034,0.000132031,0.000132031,0.000132031
172,2748.33,0.30041,0.27857,0.83666,0.9946,0.99755,0.99498,0.98431,0.19085,0.1972,0.78033,0.000127907,0.000127907,0.000127907
173,2764.02,0.26734,0.26663,0.83256,0.99458,0.99783,0.995,0.97873,0.19802,0.19581,0.78109,0.000123784,0.000123784,0.000123784
174,2780.43,0.27523,0.26379,0.84065,0.99411,0.99781,0.995,0.98102,0.19034,0.1945,0.7789,0.00011966,0.00011966,0.00011966
175,2796.1,0.27959,0.27053,0.83225,0.99403,0.99785,0.995,0.98247,0.18919,0.1907,0.7785,0.000115537,0.000115537,0.000115537
176,2812.68,0.28613,0.26907,0.84406,0.99428,0.998,0.995,0.98423,0.19703,0.19445,0.77884,0.000111414,0.000111414,0.000111414
177,2827.51,0.28795,0.26747,0.83436,0.99437,0.99755,0.99498,0.97955,0.20237,0.18585,0.78018,0.00010729,0.00010729,0.00010729
178,2844.8,0.29324,0.26297,0.84542,0.99481,0.99783,0.995,0.98119,0.19552,0.1831,0.7806,0.000103167,0.000103167,0.000103167
179,2859.32,0.29066,0.27208,0.8439,0.99403,0.99784,0.995,0.98313,0.18564,0.17966,0.77812,9.90437e-05,9.90437e-05,9.90437e-05
180,2874.65,0.28344,0.26833,0.83351,0.99391,0.99784,0.995,0.98587,0.18423,0.18189,0.77843,9.49203e-05,9.49203e-05,9.49203e-05
181,2891.95,0.27171,0.25843,0.83049,0.99373,0.99764,0.995,0.98541,0.18506,0.18179,0.77879,9.0797e-05,9.0797e-05,9.0797e-05
182,2907.66,0.29015,0.26332,0.84515,0.99416,0.99421,0.995,0.98407,0.18806,0.18623,0.77893,8.66736e-05,8.66736e-05,8.66736e-05
183,2925.32,0.27282,0.26872,0.82917,0.99439,0.99448,0.995,0.98509,0.18096,0.18379,0.77769,8.25503e-05,8.25503e-05,8.25503e-05
184,2941.19,0.26887,0.24367,0.82979,0.99483,0.99762,0.995,0.98276,0.17889,0.18012,0.77804,7.84269e-05,7.84269e-05,7.84269e-05
185,2956.43,0.26581,0.25658,0.82905,0.99438,0.99761,0.995,0.98145,0.18033,0.17641,0.77749,7.43036e-05,7.43036e-05,7.43036e-05
