epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,649.721,0.50264,0.56949,0.96799,0.97662,1,0.995,0.90859,0.46521,0.4521,0.9377,0.00089525,0.00089525,0.00089525
88,656.749,0.44927,0.49105,0.94404,0.99442,1,0.995,0.92664,0.43624,0.41163,0.91448,0.000891125,0.000891125,0.000891125
89,662.724,0.48402,0.58639,0.95996,0.98464,0.99701,0.995,0.89765,0.51899,0.45356,0.93277,0.000887,0.000887,0.000887
90,669.939,0.5127,0.56402,0.988,0.98227,1,0.995,0.91626,0.44277,0.39807,0.92837,0.000882875,0.000882875,0.000882875
91,675.894,0.44682,0.50182,0.94504,0.95924,1,0.995,0.90938,0.48565,0.41104,0.94256,0.00087875,0.00087875,0.00087875
92,684.424,0.45927,0.50291,0.93814,0.99372,1,0.995,0.91141,0.46772,0.41508,0.93267,0.000874625,0.000874625,0.000874625
93,690.426,0.49793,0.5345,1.00522,0.99214,1,0.995,0.91873,0.45823,0.36766,0.91846,0.0008705,0.0008705,0.0008705
94,697.714,0.49033,0.56075,0.98119,0.98821,1,0.995,0.92365,0.47419,0.40821,0.92606,0.000866375,0.000866375,0.000866375
95,703.905,0.44283,0.49114,0.94177,0.98326,1,0.995,0.94533,0.3769,0.35376,0.87654,0.00086225,0.00086225,0.00086225
96,711.27,0.46116,0.51795,0.95846,0.98049,1,0.995,0.9399,0.38999,0.34577,0.87929,0.000858125,0.000858125,0.000858125
97,718.064,0.425,0.46936,0.92644,0.97996,0.99392,0.995,0.95168,0.39736,0.37093,0.88759,0.000854,0.000854,0.000854
98,725.772,0.4671,0.50679,0.9663,0.98273,1,0.995,0.95098,0.39965,0.40292,0.88137,0.000849875,0.000849875,0.000849875
99,732.512,0.45251,0.48343,0.95747,0.9871,1,0.995,0.95379,0.37339,0.37966,0.87883,0.00084575,0.00084575,0.00084575
100,740.149,0.4359,0.47029,0.92478,0.98503,1,0.995,0.96033,0.33969,0.3619,0.89009,0.000841625,0.000841625,0.000841625
101,746.758,0.42248,0.45522,0.9467,0.99025,1,0.995,0.93077,0.39626,0.36859,0.95129,0.0008375,0.0008375,0.0008375
102,755.764,0.43814,0.47658,0.96579,0.98901,1,0.995,0.94755,0.35139,0.35552,0.89128,0.000833375,0.000833375,0.000833375
103,761.477,0.42547,0.47938,0.97345,0.99074,1,0.995,0.93816,0.36678,0.34959,0.90895,0.00082925,0.00082925,0.00082925
104,769.053,0.46494,0.54202,0.95551,0.99229,1,0.995,0.94548,0.36534,0.33817,0.88811,0.000825125,0.000825125,0.000825125
105,775.393,0.40651,0.47688,0.92842,0.99245,1,0.995,0.94112,0.33728,0.3199,0.87307,0.000821,0.000821,0.000821
106,784.261,0.44406,0.50086,0.94575,0.99335,1,0.995,0.93217,0.36253,0.3512,0.88113,0.000816875,0.000816875,0.000816875
107,790.398,0.43967,0.51153,0.95309,0.97358,1,0.995,0.94574,0.38927,0.36266,0.88762,0.00081275,0.00081275,0.00081275
108,797.321,0.42879,0.48311,0.92682,0.98806,1,0.995,0.9639,0.35189,0.37082,0.87295,0.000808625,0.000808625,0.000808625
109,804,0.44167,0.4466,0.94391,0.99038,1,0.995,0.93329,0.37352,0.33836,0.88028,0.0008045,0.0008045,0.0008045
110,810.466,0.4324,0.43071,0.95266,0.99341,1,0.995,0.92009,0.43156,0.3673,0.90184,0.000800375,0.000800375,0.000800375
111,818.636,0.431,0.45271,0.93773,0.99358,1,0.995,0.94803,0.37834,0.35493,0.88986,0.00079625,0.00079625,0.00079625
112,824.695,0.43859,0.46608,0.91893,0.99178,1,0.995,0.90327,0.40642,0.34711,0.90499,0.000792125,0.000792125,0.000792125
113,831.827,0.38312,0.47327,0.90581,0.9923,1,0.995,0.92165,0.40059,0.35002,0.89788,0.000788,0.000788,0.000788
114,838.647,0.39936,0.43553,0.92326,0.99001,1,0.995,0.93155,0.39592,0.37014,0.9046,0.000783875,0.000783875,0.000783875
115,846.181,0.42198,0.48861,0.94401,0.98585,1,0.995,0.96421,0.367,0.3465,0.88175,0.00077975,0.00077975,0.00077975
116,854.345,0.4162,0.47101,0.95444,0.98811,1,0.995,0.95185,0.36947,0.3644,0.88146,0.000775625,0.000775625,0.000775625
117,861.082,0.40142,0.4382,0.91925,0.98937,0.99763,0.995,0.95994,0.34308,0.3589,0.88171,0.0007715,0.0007715,0.0007715
118,867.6,0.42105,0.47441,0.9374,0.99017,1,0.995,0.93556,0.377,0.33598,0.89858,0.000767375,0.000767375,0.000767375
119,876.987,0.41005,0.46979,0.91787,0.99143,1,0.995,0.94614,0.33696,0.30649,0.88201,0.00076325,0.00076325,0.00076325
120,883.244,0.39355,0.42157,0.92448,0.99446,1,0.995,0.93993,0.36577,0.35692,0.89753,0.000759125,0.000759125,0.000759125
121,891.61,0.37783,0.41367,0.89653,0.98021,1,0.995,0.95664,0.35145,0.34944,0.87583,0.000755,0.000755,0.000755
122,897.779,0.4355,0.48005,0.94302,0.95681,1,0.995,0.94688,0.38817,0.34837,0.86856,0.000750875,0.000750875,0.000750875
123,905.47,0.41175,0.46356,0.92093,0.99367,1,0.995,0.96524,0.35619,0.32559,0.86269,0.00074675,0.00074675,0.00074675
124,911.285,0.38644,0.43124,0.89957,0.95587,0.98475,0.995,0.92942,0.3687,0.36307,0.8764,0.000742625,0.000742625,0.000742625
