epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,2827.27,0.49242,0.35908,0.83691,0.99154,0.99,0.995,0.92461,0.44296,0.30768,0.82865,0.000443733,0.000443733,0.000443733
184,2843.52,0.49847,0.3623,0.83766,0.99008,0.98993,0.995,0.92314,0.42026,0.28766,0.82343,0.000440067,0.000440067,0.000440067
185,2858.7,0.48096,0.35346,0.82092,0.99488,0.98995,0.995,0.91321,0.45403,0.31138,0.82829,0.000436401,0.000436401,0.000436401
186,2874.61,0.49088,0.36087,0.82619,0.99516,0.99012,0.995,0.91544,0.44668,0.30935,0.82623,0.000432734,0.000432734,0.000432734
187,2890.87,0.49367,0.37659,0.84539,0.99214,0.98919,0.99474,0.89785,0.47855,0.30925,0.83475,0.000429068,0.000429068,0.000429068
188,2907.49,0.48342,0.36065,0.83769,0.99237,0.99006,0.995,0.92334,0.43054,0.29883,0.82472,0.000425402,0.000425402,0.000425402
189,2923.36,0.51391,0.37969,0.83865,0.98987,1,0.995,0.93308,0.4183,0.29477,0.82401,0.000421736,0.000421736,0.000421736
190,2939.38,0.48972,0.35602,0.83366,0.98766,1,0.995,0.93687,0.40954,0.29,0.82033,0.000418069,0.000418069,0.000418069
191,2955.6,0.48734,0.35182,0.82825,0.99208,0.99024,0.995,0.9241,0.41776,0.28776,0.82107,0.000414403,0.000414403,0.000414403
192,2971,0.46503,0.35193,0.82593,0.99119,0.99016,0.995,0.92516,0.41208,0.29694,0.81456,0.000410737,0.000410737,0.000410737
193,2986.96,0.47529,0.34798,0.82349,0.99115,0.98919,0.99449,0.92308,0.42102,0.29971,0.81615,0.00040707,0.00040707,0.00040707
194,3002.9,0.47437,0.34299,0.83092,0.98569,1,0.995,0.91767,0.43517,0.30259,0.82621,0.000403404,0.000403404,0.000403404
195,3019.05,0.49204,0.35877,0.82852,0.99641,0.99016,0.995,0.91514,0.47185,0.31205,0.83153,0.000399738,0.000399738,0.000399738
196,3035.23,0.49584,0.3647,0.82393,0.99493,0.99025,0.995,0.94002,0.40829,0.31064,0.82009,0.000396071,0.000396071,0.000396071
197,3051.12,0.4878,0.35721,0.82997,0.98526,1,0.995,0.93087,0.39887,0.3031,0.81365,0.000392405,0.000392405,0.000392405
198,3066.92,0.49666,0.35866,0.83313,0.98653,1,0.995,0.92551,0.41099,0.29521,0.81984,0.000388739,0.000388739,0.000388739
199,3081.97,0.48136,0.35425,0.82895,0.98414,1,0.995,0.91916,0.43613,0.3023,0.82628,0.000385073,0.000385073,0.000385073
200,3098.87,0.47696,0.35211,0.83637,0.98998,1,0.995,0.92165,0.41176,0.28438,0.82431,0.000381406,0.000381406,0.000381406
201,3115.02,0.49133,0.35992,0.84285,0.98814,1,0.995,0.92642,0.43139,0.29958,0.82351,0.00037774,0.00037774,0.00037774
202,3130.58,0.46777,0.34907,0.83539,0.98462,1,0.995,0.90944,0.44885,0.29419,0.82488,0.000374074,0.000374074,0.000374074
203,3146.75,0.46823,0.34758,0.82717,0.98715,1,0.995,0.92848,0.42572,0.29607,0.82156,0.000370407,0.000370407,0.000370407
204,3163.53,0.46771,0.34606,0.83349,0.9889,1,0.995,0.91641,0.44155,0.29476,0.82715,0.000366741,0.000366741,0.000366741
205,3179.38,0.45053,0.34861,0.82823,0.9927,1,0.995,0.93387,0.40571,0.28599,0.81958,0.000363075,0.000363075,0.000363075
206,3194.75,0.47464,0.33999,0.83664,0.99227,1,0.995,0.93263,0.40253,0.28789,0.81302,0.000359409,0.000359409,0.000359409
207,3209.39,0.48129,0.35557,0.83804,0.98508,1,0.995,0.92852,0.42463,0.27647,0.81701,0.000355742,0.000355742,0.000355742
208,3225.15,0.45918,0.33229,0.82143,0.99553,0.99011,0.995,0.921,0.43559,0.29612,0.82119,0.000352076,0.000352076,0.000352076
209,3240.64,0.4678,0.34467,0.83011,0.99493,0.99016,0.995,0.92078,0.41554,0.30098,0.81677,0.00034841,0.00034841,0.00034841
210,3256.44,0.46347,0.3412,0.81937,0.98699,1,0.995,0.9207,0.4291,0.29307,0.81991,0.000344743,0.000344743,0.000344743
211,3272.02,0.44672,0.33597,0.8219,0.99637,0.99012,0.995,0.92897,0.40287,0.28288,0.81666,0.000341077,0.000341077,0.000341077
212,3288.73,0.45108,0.33446,0.82267,0.98689,1,0.995,0.93266,0.39636,0.28328,0.81536,0.000337411,0.000337411,0.000337411
213,3304.51,0.47067,0.34688,0.82867,0.98962,1,0.995,0.93403,0.39734,0.27542,0.81672,0.000333744,0.000333744,0.000333744
214,3320.09,0.4396,0.32334,0.82512,0.98523,1,0.995,0.93649,0.39854,0.27632,0.81657,0.000330078,0.000330078,0.000330078
215,3335.39,0.45828,0.33418,0.83256,0.98654,1,0.995,0.93747,0.38068,0.27091,0.81272,0.000326412,0.000326412,0.000326412
216,3350.59,0.43706,0.33806,0.82448,0.98922,1,0.995,0.92893,0.38435,0.28457,0.81281,0.000322745,0.000322745,0.000322745
217,3366.03,0.42843,0.32859,0.81902,0.98878,1,0.995,0.94654,0.37044,0.28452,0.81132,0.000319079,0.000319079,0.000319079
218,3382.29,0.43459,0.32383,0.82017,0.98905,1,0.995,0.93477,0.39419,0.27592,0.81887,0.000315413,0.000315413,0.000315413
219,3397.87,0.45539,0.33961,0.82056,0.9896,1,0.995,0.92049,0.41294,0.28684,0.82,0.000311747,0.000311747,0.000311747
220,3417.35,0.46477,0.32844,0.82467,0.98781,1,0.995,0.93175,0.37809,0.27183,0.81725,0.00030808,0.00030808,0.00030808
221,3433.05,0.42631,0.32323,0.81492,0.99461,0.99052,0.995,0.93044,0.3884,0.2819,0.81981,0.000304414,0.000304414,0.000304414
222,3449.3,0.45016,0.32673,0.81142,0.9869,1,0.995,0.93852,0.38093,0.27339,0.81693,0.000300748,0.000300748,0.000300748
223,3464.62,0.45581,0.32963,0.81976,0.99085,1,0.995,0.94443,0.3622,0.27283,0.81353,0.000297081,0.000297081,0.000297081
224,3480.53,0.45455,0.33524,0.83104,0.98996,1,0.995,0.93598,0.39412,0.27545,0.81332,0.000293415,0.000293415,0.000293415
225,3496.21,0.44941,0.32806,0.81387,0.99059,1,0.995,0.94188,0.36909,0.26791,0.81172,0.000289749,0.000289749,0.000289749
226,3511.52,0.42663,0.31737,0.81606,0.99005,1,0.995,0.94663,0.35515,0.26907,0.80839,0.000286083,0.000286083,0.000286083
227,3527.59,0.43704,0.33151,0.82701,0.98996,1,0.995,0.94335,0.36091,0.26548,0.8097,0.000282416,0.000282416,0.000282416
228,3543.09,0.4306,0.32441,0.82299,0.99008,1,0.995,0.94951,0.36936,0.26774,0.81658,0.00027875,0.00027875,0.00027875
229,3560.88,0.43944,0.33333,0.82586,0.98911,1,0.995,0.94678,0.35694,0.25943,0.8127,0.000275084,0.000275084,0.000275084
230,3576.49,0.42733,0.3257,0.81523,0.99063,1,0.995,0.94795,0.35933,0.2648,0.81354,0.000271417,0.000271417,0.000271417
231,3592.48,0.41825,0.31295,0.82063,0.98879,1,0.995,0.94303,0.36964,0.26459,0.81742,0.000267751,0.000267751,0.000267751
232,3609.93,0.42481,0.32061,0.82661,0.9903,1,0.995,0.95239,0.34552,0.25317,0.81183,0.000264085,0.000264085,0.000264085
233,3626.89,0.43221,0.32821,0.81986,0.98652,1,0.995,0.94806,0.35705,0.26638,0.80835,0.000260418,0.000260418,0.000260418
234,3642.81,0.40765,0.31521,0.81693,0.98729,1,0.995,0.94099,0.37209,0.26747,0.81344,0.000256752,0.000256752,0.000256752
235,3659.71,0.41448,0.31805,0.8195,0.98934,1,0.995,0.94745,0.34639,0.25566,0.80989,0.000253086,0.000253086,0.000253086
236,3675.1,0.41464,0.31518,0.81517,0.99587,0.99018,0.995,0.95224,0.34584,0.25818,0.81014,0.00024942,0.00024942,0.00024942
237,3691.88,0.42899,0.33646,0.82366,0.99606,0.98987,0.995,0.95212,0.33156,0.2523,0.8085,0.000245753,0.000245753,0.000245753
238,3707.8,0.39839,0.31066,0.82167,0.99569,0.98996,0.995,0.94919,0.34869,0.25087,0.8091,0.000242087,0.000242087,0.000242087
239,3724.86,0.42389,0.32301,0.82326,0.99621,0.99007,0.995,0.95288,0.34717,0.25819,0.80814,0.000238421,0.000238421,0.000238421
240,3741.81,0.40465,0.30711,0.80536,0.98852,1,0.995,0.9507,0.35897,0.25489,0.8135,0.000234754,0.000234754,0.000234754
241,3758.17,0.42082,0.30392,0.82009,0.98932,1,0.995,0.94943,0.34462,0.25517,0.80731,0.000231088,0.000231088,0.000231088
242,3775.27,0.41177,0.31436,0.81312,0.9886,1,0.995,0.95468,0.33005,0.25693,0.80492,0.000227422,0.000227422,0.000227422
243,3793.03,0.41469,0.32241,0.82378,0.98869,1,0.995,0.94853,0.36266,0.25849,0.80916,0.000223755,0.000223755,0.000223755
244,3809.93,0.41836,0.31545,0.82713,0.98996,1,0.995,0.94133,0.35871,0.25901,0.80764,0.000220089,0.000220089,0.000220089
245,3825.98,0.40468,0.30636,0.82327,0.99011,1,0.995,0.95601,0.35849,0.25539,0.80761,0.000216423,0.000216423,0.000216423
246,3843.09,0.40144,0.30628,0.81318,0.98887,1,0.995,0.94237,0.3568,0.25841,0.80595,0.000212757,0.000212757,0.000212757
247,3860.23,0.40635,0.31072,0.82004,0.98995,1,0.995,0.9409,0.37336,0.2629,0.8089,0.00020909,0.00020909,0.00020909
248,3877.88,0.41474,0.31323,0.8112,0.99042,1,0.995,0.94506,0.36672,0.25454,0.80947,0.000205424,0.000205424,0.000205424
249,3895.48,0.40468,0.30115,0.8075,0.992,1,0.995,0.94308,0.35934,0.25177,0.81059,0.000201758,0.000201758,0.000201758
250,3911.93,0.42335,0.31297,0.82455,0.99211,1,0.995,0.9389,0.37288,0.25473,0.81112,0.000198091,0.000198091,0.000198091
251,3928.2,0.40788,0.31871,0.81166,0.99165,1,0.995,0.94934,0.36944,0.2584,0.81267,0.000194425,0.000194425,0.000194425
252,3944.52,0.39003,0.30806,0.81132,0.99329,1,0.995,0.95481,0.32682,0.24825,0.80699,0.000190759,0.000190759,0.000190759
253,3961.77,0.3996,0.30605,0.81339,0.99256,1,0.995,0.95511,0.34452,0.24517,0.81278,0.000187092,0.000187092,0.000187092
254,3979.37,0.39388,0.30834,0.81512,0.99028,1,0.995,0.96779,0.31175,0.24616,0.80485,0.000183426,0.000183426,0.000183426
255,3997.87,0.40584,0.31546,0.81041,0.99265,1,0.995,0.95891,0.33465,0.24083,0.807,0.00017976,0.00017976,0.00017976
256,4014.57,0.40534,0.31058,0.81226,0.99174,1,0.995,0.96169,0.33959,0.24381,0.80815,0.000176094,0.000176094,0.000176094
257,4031.63,0.39465,0.30056,0.81764,0.99083,1,0.995,0.95052,0.32634,0.2404,0.80435,0.000172427,0.000172427,0.000172427
258,4049.44,0.38841,0.29932,0.81762,0.9909,1,0.995,0.95813,0.32528,0.24304,0.80331,0.000168761,0.000168761,0.000168761
259,4066.08,0.41977,0.32626,0.82739,0.99115,1,0.995,0.96693,0.32223,0.23725,0.8035,0.000165095,0.000165095,0.000165095
260,4082.55,0.38109,0.2949,0.80611,0.99164,1,0.995,0.95446,0.34317,0.24552,0.80694,0.000161428,0.000161428,0.000161428
261,4100.11,0.39086,0.30461,0.81556,0.99266,1,0.995,0.96955,0.31747,0.24205,0.80116,0.000157762,0.000157762,0.000157762
262,4117.07,0.37897,0.29944,0.80874,0.9927,1,0.995,0.95551,0.33813,0.24316,0.8037,0.000154096,0.000154096,0.000154096
263,4133.81,0.36616,0.28533,0.8025,0.99209,1,0.995,0.95416,0.3334,0.23487,0.80298,0.000150429,0.000150429,0.000150429
264,4150.27,0.38602,0.29057,0.81079,0.99092,1,0.995,0.9614,0.33043,0.23917,0.80309,0.000146763,0.000146763,0.000146763
265,4166.27,0.38572,0.29901,0.8089,0.99174,1,0.995,0.95397,0.33299,0.24097,0.80471,0.000143097,0.000143097,0.000143097
266,4182.5,0.39413,0.29519,0.81431,0.99311,1,0.995,0.96369,0.31952,0.24086,0.80327,0.000139431,0.000139431,0.000139431
267,4199.72,0.37149,0.29091,0.79947,0.99339,1,0.995,0.96699,0.3099,0.23602,0.802,0.000135764,0.000135764,0.000135764
268,4216.9,0.37513,0.30571,0.8075,0.99351,1,0.995,0.96955,0.30871,0.23447,0.79986,0.000132098,0.000132098,0.000132098
269,4232.97,0.36424,0.28178,0.80525,0.99286,1,0.995,0.95122,0.3364,0.24228,0.80261,0.000128432,0.000128432,0.000128432
270,4248.9,0.36883,0.2854,0.81034,0.9933,1,0.995,0.9604,0.31442,0.23694,0.80196,0.000124765,0.000124765,0.000124765
271,4264.91,0.37799,0.29064,0.81229,0.99411,1,0.995,0.95998,0.30685,0.23299,0.80005,0.000121099,0.000121099,0.000121099
272,4281.42,0.36093,0.28661,0.80057,0.9946,1,0.995,0.96279,0.32523,0.24552,0.80279,0.000117433,0.000117433,0.000117433
273,4297.22,0.38938,0.29915,0.81379,0.99442,1,0.995,0.96245,0.32849,0.24076,0.80286,0.000113766,0.000113766,0.000113766
274,4313.73,0.38886,0.29934,0.81136,0.99326,1,0.995,0.96746,0.31276,0.24093,0.80018,0.0001101,0.0001101,0.0001101
275,4330.22,0.38313,0.29898,0.82259,0.99263,1,0.995,0.96783,0.30197,0.2372,0.79938,0.000106434,0.000106434,0.000106434
276,4348.99,0.35616,0.27632,0.80493,0.99077,1,0.995,0.9677,0.29946,0.24109,0.79894,0.000102768,0.000102768,0.000102768
277,4365.44,0.36435,0.28464,0.81517,0.99327,1,0.995,0.97048,0.3025,0.23897,0.80007,9.91012e-05,9.91012e-05,9.91012e-05
278,4381.54,0.35567,0.27865,0.79496,0.99117,1,0.995,0.96759,0.29408,0.2332,0.79872,9.54349e-05,9.54349e-05,9.54349e-05
279,4397.3,0.36851,0.27756,0.81485,0.99261,1,0.995,0.96,0.29704,0.23624,0.79892,9.17686e-05,9.17686e-05,9.17686e-05
280,4413,0.35882,0.28472,0.80406,0.99266,1,0.995,0.95463,0.30134,0.23047,0.79943,8.81023e-05,8.81023e-05,8.81023e-05
281,4429.21,0.36359,0.27563,0.80983,0.9928,1,0.995,0.96205,0.31876,0.23695,0.80285,8.4436e-05,8.4436e-05,8.4436e-05
282,4444.72,0.3574,0.28255,0.80262,0.99316,1,0.995,0.97458,0.30379,0.23509,0.801,8.07697e-05,8.07697e-05,8.07697e-05
283,4461.45,0.362,0.28816,0.81601,0.99301,1,0.995,0.96787,0.29532,0.23214,0.79941,7.71034e-05,7.71034e-05,7.71034e-05
284,4478.26,0.32908,0.27104,0.79575,0.99227,1,0.995,0.95739,0.31146,0.23542,0.8015,7.34371e-05,7.34371e-05,7.34371e-05
285,4494.27,0.35601,0.27988,0.81403,0.99173,1,0.995,0.96122,0.30975,0.23606,0.80234,6.97708e-05,6.97708e-05,6.97708e-05
286,4510.48,0.34591,0.27754,0.80243,0.99165,1,0.995,0.96132,0.3035,0.2337,0.80103,6.61045e-05,6.61045e-05,6.61045e-05
287,4525.51,0.35743,0.27855,0.80054,0.99127,1,0.995,0.96677,0.29692,0.2324,0.79993,6.24382e-05,6.24382e-05,6.24382e-05
288,4541.4,0.35262,0.28069,0.8079,0.99101,1,0.995,0.97215,0.28873,0.23216,0.79742,5.87719e-05,5.87719e-05,5.87719e-05
289,4556.51,0.34671,0.27738,0.80791,0.99066,1,0.995,0.96824,0.29194,0.22952,0.7979,5.51056e-05,5.51056e-05,5.51056e-05
290,4573.41,0.36168,0.28438,0.81851,0.98957,1,0.995,0.97116,0.29347,0.22987,0.79831,5.14393e-05,5.14393e-05,5.14393e-05
291,4596.29,0.29955,0.23742,0.78069,0.98911,1,0.995,0.96617,0.29999,0.23036,0.80003,4.7773e-05,4.7773e-05,4.7773e-05
292,4611.06,0.29978,0.2423,0.80527,0.98959,1,0.995,0.96862,0.2925,0.22905,0.80037,4.41067e-05,4.41067e-05,4.41067e-05
293,4626.62,0.29429,0.2404,0.78247,0.99611,0.99011,0.995,0.97241,0.2928,0.23261,0.79998,4.04404e-05,4.04404e-05,4.04404e-05
294,4641.21,0.28463,0.23534,0.77954,0.99605,0.9901,0.995,0.97209,0.30472,0.23273,0.80117,3.67741e-05,3.67741e-05,3.67741e-05
295,4658.12,0.29503,0.23823,0.77837,0.99618,0.99013,0.995,0.96943,0.3077,0.2312,0.802,3.31078e-05,3.31078e-05,3.31078e-05
296,4673.39,0.29386,0.24262,0.79255,0.98665,1,0.995,0.96942,0.30081,0.23183,0.80062,2.94415e-05,2.94415e-05,2.94415e-05
297,4688.92,0.28663,0.23739,0.78282,0.98782,1,0.995,0.9757,0.29468,0.22697,0.7995,2.57752e-05,2.57752e-05,2.57752e-05
298,4703.53,0.28416,0.23427,0.78407,0.98814,1,0.995,0.97134,0.29328,0.22501,0.79934,2.21089e-05,2.21089e-05,2.21089e-05
299,4719.03,0.29039,0.24073,0.78302,0.99062,1,0.995,0.97125,0.29193,0.22608,0.79922,1.84426e-05,1.84426e-05,1.84426e-05
300,4733.63,0.28265,0.23423,0.78441,0.99116,1,0.995,0.97193,0.28682,0.2257,0.79871,1.47763e-05,1.47763e-05,1.47763e-05
