epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,1765.18,0.72002,0.54691,0.97809,0.99037,0.97392,0.99388,0.84724,0.70726,0.44631,1.06248,0.000654025,0.000654025,0.000654025
87,1786.92,0.73122,0.54422,0.96697,0.97625,0.95877,0.98411,0.82485,0.70639,0.46898,1.03019,0.000651026,0.000651026,0.000651026
88,1806.43,0.70257,0.54664,0.96117,0.97893,1,0.995,0.85829,0.65603,0.45123,1.04311,0.000648026,0.000648026,0.000648026
89,1828.98,0.73021,0.55578,0.97225,0.96577,0.98534,0.99066,0.84262,0.66133,0.45305,1.05569,0.000645026,0.000645026,0.000645026
90,1849.06,0.73603,0.57805,0.98782,0.92602,0.98369,0.99277,0.86283,0.62663,0.45815,0.95723,0.000642027,0.000642027,0.000642027
91,1870.77,0.70358,0.55964,0.96207,0.98671,0.989,0.994,0.84349,0.65504,0.46632,1.01088,0.000639027,0.000639027,0.000639027
92,1890.62,0.70612,0.54228,0.96479,0.95447,0.99565,0.995,0.88608,0.56713,0.43019,0.96113,0.000636027,0.000636027,0.000636027
93,1912.79,0.68755,0.50622,0.95158,0.97151,0.95705,0.99259,0.86118,0.63063,0.47459,0.98958,0.000633028,0.000633028,0.000633028
94,1932.35,0.65853,0.53209,0.95231,0.95769,0.99815,0.99023,0.87415,0.66789,0.44596,1.06291,0.000630028,0.000630028,0.000630028
95,1952.96,0.7042,0.5327,0.96122,0.96413,1,0.995,0.87993,0.57196,0.42123,0.98219,0.000627028,0.000627028,0.000627028
96,1973.9,0.72675,0.55849,0.96353,0.97026,1,0.995,0.85914,0.61935,0.46111,1.01384,0.000624028,0.000624028,0.000624028
97,1993.25,0.67811,0.52987,0.94555,0.95648,0.99409,0.995,0.86836,0.57932,0.43647,0.97002,0.000621029,0.000621029,0.000621029
98,2015.16,0.66899,0.52412,0.94402,0.94349,1,0.995,0.86946,0.5985,0.45676,0.97369,0.000618029,0.000618029,0.000618029
99,2035.26,0.66578,0.51344,0.94383,0.97617,0.98546,0.99475,0.86657,0.58769,0.41558,0.96688,0.000615029,0.000615029,0.000615029
100,2056.76,0.68389,0.53554,0.94992,0.98867,0.97095,0.99388,0.85618,0.65162,0.47766,1.01962,0.00061203,0.00061203,0.00061203
101,2076.5,0.65908,0.50285,0.9408,0.9743,1,0.99388,0.87385,0.58271,0.44249,0.95679,0.00060903,0.00060903,0.00060903
102,2099.65,0.67143,0.52129,0.9461,0.9164,0.93464,0.96911,0.83361,0.59744,0.49434,0.99428,0.00060603,0.00060603,0.00060603
103,2119.74,0.70273,0.5363,0.94472,0.98481,0.97368,0.99388,0.87873,0.52927,0.40834,0.94296,0.000603031,0.000603031,0.000603031
104,2143.8,0.67033,0.54397,0.96568,0.97809,0.96142,0.98988,0.86291,0.592,0.44434,0.97554,0.000600031,0.000600031,0.000600031
105,2164.19,0.6602,0.50781,0.94178,0.98596,0.99991,0.995,0.88171,0.5886,0.40188,0.9687,0.000597031,0.000597031,0.000597031
106,2186.1,0.63993,0.47089,0.92398,0.97674,0.98936,0.99344,0.8612,0.62379,0.43471,0.98743,0.000594031,0.000594031,0.000594031
107,2205.58,0.63796,0.49343,0.92304,0.97288,1,0.995,0.86732,0.66853,0.43256,0.99,0.000591032,0.000591032,0.000591032
108,2227,0.65926,0.50393,0.94638,0.96468,0.99743,0.99238,0.87348,0.59639,0.42359,0.95921,0.000588032,0.000588032,0.000588032
109,2247.54,0.64756,0.50205,0.93852,0.96556,1,0.995,0.89023,0.55369,0.37911,0.96952,0.000585032,0.000585032,0.000585032
